t,cum_regret_linucb,cum_regret_alg1_oracle_bank,cum_regret_alg1_random_bank
98744,85.32395374233421,184.2296428544807,9750.367169794032
98745,85.32446203830482,184.2296428544807,9750.43173456117
98746,85.32446203830482,184.2296428544807,9750.452359708603
98747,85.32446203830482,184.2296428544807,9750.452359708603
98748,85.32446203830482,184.2296428544807,9750.452359708603
98749,85.32446203830482,184.2296428544807,9750.500185338387
98750,85.32446203830482,184.2296428544807,9750.577414485504
98751,85.32446203830482,184.2296428544807,9750.695110324323
98752,85.32446203830482,184.2296428544807,9750.812858568495
98753,85.32446203830482,184.2296428544807,9750.997065452715
98754,85.32446203830482,184.2296428544807,9751.010426704654
98755,85.32446203830482,184.2296428544807,9751.072985479836
98756,85.32446203830482,184.2296428544807,9751.107852316762
98757,85.32446203830482,184.2296428544807,9751.214602505335
98758,85.32446203830482,184.2296428544807,9751.243247315888
98759,85.32446203830482,184.2296428544807,9751.271354280529
98760,85.32446203830482,184.2296428544807,9751.271354280529
98761,85.32446203830482,184.2296428544807,9751.512332563463
98762,85.32446203830482,184.2296428544807,9751.87394242368
98763,85.32446203830482,184.2296428544807,9751.912080896578
98764,85.32448912035808,184.2296428544807,9752.036410893015
98765,85.33998209029703,184.2296428544807,9752.077929620084
98766,85.33998209029703,184.2296428544807,9752.11257228452
98767,85.33998209029703,184.2296428544807,9752.169536489233
98768,85.33998209029703,184.2296428544807,9752.169536489233
98769,85.33998209029703,184.2296428544807,9752.30681072631
98770,85.33998209029703,184.2296428544807,9752.371771728343
98771,85.33998209029703,184.2296428544807,9752.460896375114
98772,85.33998209029703,184.2296428544807,9752.63340573384
98773,85.33998209029703,184.2296428544807,9752.646635066825
98774,85.33998209029703,184.2296428544807,9752.702636022588
98775,85.33998209029703,184.2296428544807,9752.890394226426
98776,85.33998209029703,184.2296428544807,9752.929970622923
98777,85.33998209029703,184.2296428544807,9752.963711450138
98778,85.33998209029703,184.2296428544807,9752.963711450138
98779,85.33998209029703,184.2296428544807,9753.108082735544
98780,85.33998209029703,184.2296428544807,9753.135637915258
98781,85.33998209029703,184.2296428544807,9753.441227087082
98782,85.33998209029703,184.2296428544807,9753.50416912164
98783,85.33998209029703,184.2296428544807,9753.533231562767
98784,85.33998209029703,184.2296428544807,9753.57936123132
98785,85.33998209029703,184.2296428544807,9753.59175921538
98786,85.33998209029703,184.2296428544807,9753.658870407271
98787,85.33998209029703,184.2296428544807,9753.748087889393
98788,85.33998209029703,184.2296428544807,9753.805002849242
98789,85.33998209029703,184.2296428544807,9753.980060231506
98790,85.33998209029703,184.2296428544807,9754.00320330303
98791,85.33998209029703,184.2296428544807,9754.246508108694
98792,85.33998209029703,184.2296428544807,9754.291218352515
98793,85.33998209029703,184.2296428544807,9754.38077651226
98794,85.33998209029703,184.2296428544807,9754.414800287848
98795,85.33998209029703,184.2296428544807,9754.414800287848
98796,85.33998209029703,184.2296428544807,9754.488461875895
98797,85.33998209029703,184.2296428544807,9754.518488774982
98798,85.33998209029703,184.2296428544807,9754.698137402615
98799,85.33998209029703,184.2296428544807,9754.79332453318
98800,85.33998209029703,184.2296428544807,9754.807160273493
98801,85.33998209029703,184.2296428544807,9754.849938329213
98802,85.33998209029703,184.2296428544807,9754.860721681169
98803,85.33998209029703,184.2296428544807,9754.860721681169
98804,85.33998209029703,184.2296428544807,9754.885568416086
98805,85.33998209029703,184.2296428544807,9755.016019039847
98806,85.33998209029703,184.2296428544807,9755.076577089116
98807,85.33998209029703,184.2296428544807,9755.137825989032
98808,85.33998209029703,184.2296428544807,9755.361031409748
98809,85.33998209029703,184.2296428544807,9755.410804411835
98810,85.33998209029703,184.2296428544807,9755.45531540444
98811,85.33998209029703,184.2296428544807,9755.57917213782
98812,85.3439791411647,184.2296428544807,9755.64586522512
98813,85.3439791411647,184.2296428544807,9755.64586522512
98814,85.3439791411647,184.2296428544807,9755.650705481386
98815,85.3439791411647,184.2296428544807,9755.920709342234
98816,85.3439791411647,184.2296428544807,9756.22047129665
98817,85.3439791411647,184.2296428544807,9756.389273774594
98818,85.35060184923243,184.2296428544807,9756.439680230895
98819,85.35060184923243,184.2296428544807,9756.473511553875
98820,85.35060184923243,184.2296428544807,9756.473511553875
98821,85.35060184923243,184.2296428544807,9756.48469439555
98822,85.35060184923243,184.2296428544807,9756.526050382407
98823,85.35060184923243,184.2296428544807,9756.674338457282
98824,85.35060184923243,184.2296428544807,9756.786606616593
98825,85.35060184923243,184.2296428544807,9756.82632944032
98826,85.35060184923243,184.2296428544807,9756.956515161643
98827,85.35060184923243,184.2296428544807,9757.129945568706
98828,85.35060184923243,184.2296428544807,9757.221910073888
98829,85.35060184923243,184.2296428544807,9757.401017428328
98830,85.35060184923243,184.2296428544807,9757.422687855427
98831,85.35060184923243,184.2296428544807,9757.63827271405
98832,85.35345830535374,184.2296428544807,9757.788068822805
98833,85.35345830535374,184.2296428544807,9757.871530855125
98834,85.35345830535374,184.2296428544807,9757.871530855125
98835,85.35345830535374,184.2296428544807,9757.871530855125
98836,85.35345830535374,184.2296428544807,9758.145196898378
98837,85.35345830535374,184.2296428544807,9758.162360837323
98838,85.35345830535374,184.2296428544807,9758.194592235073
98839,85.35345830535374,184.2296428544807,9758.217683466113
98840,85.35345830535374,184.2296428544807,9758.217683466113
98841,85.35345830535374,184.2296428544807,9758.217683466113
98842,85.35345830535374,184.2296428544807,9758.299863379289
98843,85.35345830535374,184.2296428544807,9758.353075847725
98844,85.35345830535374,184.2296428544807,9758.518888702614
98845,85.35345830535374,184.2296428544807,9758.610611373198
98846,85.35345830535374,184.2296428544807,9758.686757147627
98847,85.35345830535374,184.2296428544807,9758.713007842409
98848,85.35345830535374,184.2296428544807,9758.773250831557
98849,85.35345830535374,184.2296428544807,9758.80301899525
98850,85.35345830535374,184.2296428544807,9758.931584122669
98851,85.35345830535374,184.2296428544807,9758.956322923625
98852,85.35345830535374,184.2296428544807,9758.989845398924
98853,85.35345830535374,184.2296428544807,9758.989845398924
98854,85.35345830535374,184.2296428544807,9759.175116444918
98855,85.35345830535374,184.2296428544807,9759.1973111684
98856,85.35345830535374,184.2296428544807,9759.396723022886
98857,85.35345830535374,184.2296428544807,9759.41921611043
98858,85.35345830535374,184.2296428544807,9759.431640544914
98859,85.35345830535374,184.2296428544807,9759.466501748811
98860,85.35345830535374,184.2296428544807,9759.48128552736
98861,85.35345830535374,184.2296428544807,9759.520779239698
98862,85.35345830535374,184.2296428544807,9759.592028301204
98863,85.35345830535374,184.2296428544807,9759.742065177175
98864,85.35345830535374,184.2296428544807,9759.817987638306
98865,85.35345830535374,184.2296428544807,9759.903515603173
98866,85.35345830535374,184.2296428544807,9760.131998310118
98867,85.35345830535374,184.2296428544807,9760.17070392391
98868,85.35345830535374,184.2296428544807,9760.405729076556
98869,85.35345830535374,184.2296428544807,9760.446404052576
98870,85.35345830535374,184.2296428544807,9760.54210416771
98871,85.35345830535374,184.2296428544807,9760.574421307096
98872,85.35345830535374,184.2296428544807,9760.574421307096
98873,85.35345830535374,184.2296428544807,9760.628310234073
98874,85.35345830535374,184.2296428544807,9760.648923977418
98875,85.35345830535374,184.2296428544807,9760.945526599577
98876,85.35345830535374,184.2296428544807,9760.990577452081
98877,85.35415621780355,184.2296428544807,9761.021810867069
98878,85.35415621780355,184.2296428544807,9761.057990460016
98879,85.35415621780355,184.2296428544807,9761.057990460016
98880,85.35415621780355,184.2296428544807,9761.07543032303
98881,85.35532122142635,184.2296428544807,9761.136949531674
98882,85.35532122142635,184.2296428544807,9761.290912873674
98883,85.35532122142635,184.2296428544807,9761.381187177576
98884,85.35532122142635,184.2296428544807,9761.448681647318
98885,85.35532122142635,184.2296428544807,9761.481666742893
98886,85.35532122142635,184.2296428544807,9761.551661975824
98887,85.35532122142635,184.2296428544807,9761.59142423289
98888,85.35532122142635,184.2296428544807,9761.696727486516
98889,85.35532122142635,184.2296428544807,9761.7278369092
98890,85.35532122142635,184.2296428544807,9761.76164328515
98891,85.35532122142635,184.2296428544807,9761.76164328515
98892,85.35532122142635,184.2296428544807,9761.898768965937
98893,85.35532122142635,184.2296428544807,9761.924352842967
98894,85.35532122142635,184.2296428544807,9762.07288972261
98895,85.35532122142635,184.2296428544807,9762.166748594094
98896,85.35532122142635,184.2296428544807,9762.186003515235
98897,85.35532122142635,184.2296428544807,9762.321685740897
98898,85.35532122142635,184.2296428544807,9762.361220990908
98899,85.35532122142635,184.2296428544807,9762.398169376564
98900,85.35532122142635,184.2296428544807,9762.451716623375
98901,85.35532122142635,184.2296428544807,9762.521610919472
98902,85.35532122142635,184.2296428544807,9762.665239005213
98903,85.35532122142635,184.2296428544807,9762.88781116175
98904,85.35532122142635,184.2296428544807,9763.005880816796
98905,85.35532122142635,184.2296428544807,9763.040736891691
98906,85.35532122142635,184.2296428544807,9763.295886104384
98907,85.35532122142635,184.2296428544807,9763.662794982389
98908,85.35532122142635,184.2296428544807,9764.023336492184
98909,85.35532122142635,184.2296428544807,9764.326818250358
98910,85.35532122142635,184.2296428544807,9764.381174290218
98911,85.35532122142635,184.2296428544807,9764.431429654735
98912,85.35532122142635,184.2296428544807,9764.505618412471
98913,85.3589807839102,184.2296428544807,9764.559523927002
98914,85.3589807839102,184.2296428544807,9764.618126100246
98915,85.3589807839102,184.2296428544807,9764.720724443849
98916,85.3589807839102,184.2296428544807,9764.836206868498
98917,85.35917584702655,184.2296428544807,9765.039566588475
98918,85.35917584702655,184.2296428544807,9765.201490111713
98919,85.35917584702655,184.2296428544807,9765.237580381467
98920,85.35917584702655,184.2296428544807,9765.294779191192
98921,85.35917584702655,184.2296428544807,9765.61622319388
98922,85.35917584702655,184.2296428544807,9765.901158769864
98923,85.35917584702655,184.2296428544807,9765.941376113306
98924,85.35917584702655,184.2296428544807,9766.068362745651
98925,85.35917584702655,184.2296428544807,9766.100137231631
98926,85.35917584702655,184.2296428544807,9766.196427619827
98927,85.35932659759277,184.2296428544807,9766.231824931047
98928,85.35932659759277,184.2296428544807,9766.29565444375
98929,85.35932659759277,184.2296428544807,9766.357519300791
98930,85.35932659759277,184.2296428544807,9766.432314529948
98931,85.3597821206174,184.2296428544807,9766.620897878527
98932,85.3597821206174,184.2296428544807,9766.786833829708
98933,85.3597821206174,184.2296428544807,9766.786833829708
98934,85.3597821206174,184.2296428544807,9766.881707410394
98935,85.3597821206174,184.2296428544807,9767.293417278384
98936,85.3597821206174,184.2296428544807,9767.596308942117
98937,85.3597821206174,184.2296428544807,9767.843805399349
98938,85.3597821206174,184.2296428544807,9767.945852277695
98939,85.3597821206174,184.2296428544807,9767.972913109656
98940,85.3597821206174,184.2296428544807,9768.080734828845
98941,85.3597821206174,184.2296428544807,9768.115038690978
98942,85.3597821206174,184.2296428544807,9768.135517674848
98943,85.3597821206174,184.2296428544807,9768.19661276483
98944,85.3597821206174,184.2296428544807,9768.28620847305
98945,85.3597821206174,184.2296428544807,9768.474981854573
98946,85.36705100321915,184.2296428544807,9768.597017417222
98947,85.36705100321915,184.2296428544807,9768.630170974926
98948,85.36705100321915,184.2296428544807,9768.777131462875
98949,85.36705100321915,184.2296428544807,9769.157651596077
98950,85.36705100321915,184.2296428544807,9769.461431959295
98951,85.36705100321915,184.2296428544807,9769.73447141974
98952,85.36705100321915,184.2296428544807,9769.878550155438
98953,85.37451979970119,184.2296428544807,9769.906235450058
98954,85.37451979970119,184.2296428544807,9769.95414772255
98955,85.37451979970119,184.2296428544807,9770.006137840754
98956,85.37451979970119,184.2296428544807,9770.065311964874
98957,85.37451979970119,184.2296428544807,9770.133794704836
98958,85.37451979970119,184.2296428544807,9770.260016875294
98959,85.37451979970119,184.2296428544807,9770.428382404154
98960,85.37451979970119,184.2296428544807,9770.640100893745
98961,85.37451979970119,184.2296428544807,9770.716144682676
98962,85.37451979970119,184.2296428544807,9770.736568507398
98963,85.3763862930407,184.2296428544807,9770.915041896737
98964,85.3763862930407,184.2296428544807,9771.24048331883
98965,85.3763862930407,184.2296428544807,9771.551986976052
98966,85.3763862930407,184.2296428544807,9771.5878690841
98967,85.37800619609605,184.2296428544807,9771.638646241523
98968,85.37800619609605,184.2296428544807,9771.662236220733
98969,85.37800619609605,184.2296428544807,9771.754669699541
98970,85.37800619609605,184.2296428544807,9771.800078072538
98971,85.38101215416003,184.2296428544807,9771.834571122541
98972,85.38101215416003,184.2296428544807,9771.895982254951
98973,85.38101215416003,184.2296428544807,9772.05166319599
98974,85.38101215416003,184.2296428544807,9772.256078599024
98975,85.38101215416003,184.2296428544807,9772.329331683297
98976,85.38101215416003,184.2296428544807,9772.364693661586
98977,85.38101215416003,184.2296428544807,9772.646744624928
98978,85.38101215416003,184.2296428544807,9772.937261642772
98979,85.38101215416003,184.2296428544807,9772.979722392342
98980,85.38101215416003,184.2296428544807,9773.096033275575
98981,85.38101215416003,184.2296428544807,9773.124415407825
